1	深远海养殖网衣清洗装备研究综述	詹澎明;苟利军;张航;彭彬;何林		2026-03-19 09:56	现代农业装备	期刊	网衣清洗;深远海网箱;水下智能清洗机器人;污损生物;	深远海养殖是我国海水养殖的核心发展方向，网衣污损生物的清除是保障养殖设施安全运行、提升养殖综合效益的关键环节。传统人工清洗模式效率低、成本高、作业风险大，已无法满足深远海养殖规模化发展需求。网衣清洗装备的研发与应用实现了污损生物清除的机械化、自动化，极大地推动了深远海养殖产业的高质量发展。本文系统梳理了网衣清洗装备的国内外研发进展，重点剖析了清洗部件、行走部件、控制系统及附着物识别等关键技术的研究现状、核心难点与技术瓶颈，结合当前装备在清洗部件与网衣适配不足、抗洋流能力差、浑浊水作业可视化水平低、水下定位不精准等方面存在的问题，提出未来研究重点与技术发展思路。本文通过全面整合国内外研究成果与产业实践，旨在为网衣清洗装备的技术迭代、产业化应用及后续研究提供全面的理论与实践参考，助力我国深远海养殖产业可持续发展。	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1PDV7olr4x2uusmDUcWr4n8HK1ZALp0kaBo0iEwHk8EneJtDkA2P0VcboG9KnkyztdwF4H13elHtNKTfPzBFJEv7pLOp6EK9B4jDMiBfMsd0jHZ-WjWzDO09Xx9C0wDDu5dNupEEeJpQsTJjIGFzneVL4LFi6uyHNFFFilx1A96AA==&uniplatform=NZKPT&language=CHS
2	平原圩区养殖尾水提质增效工程设计与分析	张红;葛秋易;刘夏;赵士文;司徒双全		2026-03-18 11:15	给水排水	期刊	养殖尾水净化;圩区水循环;分级净化;生态综合整治;	晶桥镇富财圩片区作为溧水区重要的虾蟹养殖区，面临养殖尾水直排、水系流动性不足、内源污染严重等水环境问题，制约渔业可持续发展和乡村生态振兴。为推进养殖尾水达标排放，项目以提升圩区水动力与构建生态净化系统为核心，实施了包括进排水系统分离、河道清淤疏浚、水系连通循环、多级尾水净化及面源污染拦截等综合措施。通过构建“三池两坝”生态工艺并结合泵闸联合调度，形成了良性水体循环路径。治理后，圩区河道流速提升20%～60%，水体自净能力显著增强；养殖尾水中氨氮、总磷和化学需氧量分别削减18%、66%和42%，主要指标达到省级尾水一级排放标准，圩内河道水质稳定达到地表Ⅳ类水标准。工程实践表明，该系统有效实现了养殖污染控制、水生态修复与景观提升的协同，为类似圩区开展水产养殖尾水治理与生态修复提供了可推广的综合技术模式。	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1OBk3tIbnqpwLWyAqz0OIEBL_vzbAtK_m2-xuAqyeCKg9b9KBNLmf453NUnwH3Px2ESYwPinJTOu9LoL-gfcfriGXxT4ZaotIeW5ngpeuv5RFwr91YQ56YZaWcVMWOPDbzgXqmnFv_zG7tIiBt_sW_xSpyGKi2dus54QLkFlLXkMw==&uniplatform=NZKPT&language=CHS
3	贝藻养殖的碳吸收、释放及对水-气CO2交换的影响	汤坤贤;黄博文;张永雨;马勇;魏晓琼		2026-03-18 11:06	中国科学:地球科学	期刊	龙须菜;牡蛎;海洋碳汇;溶解无机碳;溶解有机碳;	贝藻养殖对海洋碳汇具有重要影响，而目前对贝藻单养和混养过程中的DIC吸收、DOC释放以及CO2源/汇情况尚缺乏深入比较和解析。本文利用自主研发的封闭式水-气CO2同步监测装置，通过开展龙须菜和牡蛎单养、混养实验，分析了实验过程海水中DIC、DOC和上层空气中CO2浓度的动态变化规律及其影响因素。发现龙须菜单养具显著碳汇效应，显著降低了海水中DIC和上层空气中CO2浓度，对空气CO2和水中DIC的吸收速率分别达0.026和1.081 mg/（g h）(以CO2计)；牡蛎单养对海水DIC浓度影响不大，但显著提高了空气CO2浓度，呈现碳源效应，向空气释放CO2的速率达0.110 mg/（g d）；而将一定量的龙须菜与牡蛎进行混养可大幅降低海水DIC浓度，降低程度甚至大于龙须菜单养，并显著减少牡蛎养殖向空气释放CO2的量，高比例的龙须菜和牡蛎混养甚至可实现CO2由源向汇的扭转。...	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1MBI6HXtBzkJwwi7q2FVIpwFxhTu9SbjmMokygRc1GCH8fWBg7qLGqUPhAjMjyqHWukhNK7gwPKT3WNwuw7r6uY9bBOt3WYQG3YTxq_lmd34rk03mzQNkqShJjiAzTT7-J4FEpG-1p1VyLslQpZVXYcyA0p670-B5A8S7nSpjDrng==&uniplatform=NZKPT&language=CHS
4	盐碱水养殖对草鱼抗氧化性能及相关基因表达的影响	杜佳;吉悦铭;李雨洲;张曦;李大鹏		2026-03-18 09:38	淡水渔业	期刊	草鱼(Ctenopharyngodon idella);盐碱;抗氧化;基因表达;	为探究盐碱水养殖对草鱼(Ctenopharyngodon idella)抗氧化性能及相关基因表达的影响，本研究设置淡水对照组、不同碱度组及盐碱混合组，开展为期60 d的养殖实验。结果表明：适宜盐碱条件对草鱼生长有一定促进作用；而超过耐受阈值的高碱度环境则会显著抑制鱼类生长，且盐碱联合处理的抑制作用更为显著。在低碱度条件下，草鱼血清、肝脏和肌肉的总抗氧化能力(Total Antioxidant Capacity， T-AOC)均显著增强；而在高碱度条件下，单碱组肌肉及盐碱组血清和肝脏的T-AOC则显著降低。随着环境碱度升高，血清、肝脏和肌肉中超氧化物歧化酶(Total Superoxide Dismutase， T-SOD)与过氧化氢酶(Catalase， CAT)活性均呈现先升高后降低的趋势。高碱度组及高盐碱混合组草鱼肝脏组织中的丙二醛(Malondialdehyde， MDA)含量显著升高。组织切片观察结果显示，低碱条件下草鱼肝脏和鳃均未发现病理性结构异常，而高碱组和高盐碱组草鱼的肝脏和鳃组织均出现了不同程度的病理性损伤。肌肉中抗氧化相关基因sod与cat及其上游转录因子nrf2的表...	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1MBI6HXtBzkJwwi7q2FVIpwFxhTu9SbjmOfChPNo4ee1_mUsouGrvjH2_LVkeLSSucKFhngKzOWsLv-ExHZEhiFknkhVGgZs0cqjaCGEQZY5ojYbl22kC5fAMiLmlB9-8o32Ji3GkTrWvO7v8NphhHsO1Wv3yFcHBLKDCKeEkTDZg==&uniplatform=NZKPT&language=CHS
5	海南集约化水产养殖区抗生素的季节分布特征及生态风险评估	李笑雨;秦永强;苏园园;雷俊;梁婉婷		2026-03-17 15:50	生态毒理学报	期刊	抗生素;潟湖;生态风险评估;旱季和雨季;分布特征;	随着全球水产品需求的增长，抗生素在水产养殖中的使用日益增加。海南莺歌海作为中国重要的集约化水产养殖基地，其热带季风气候与潟湖半封闭的地貌特征，使得该区域抗生素污染特征可能与传统养殖区不同，目前该区域抗生素的季节分布规律和生态风险尚不明确。采用液相色谱-串联质谱法对12个采样点表层水中4大类43种抗生素进行了定量分析。雨季共检出11种抗生素，以磺胺类为主，总浓度范围为0～552.79 ng·L-1。相比之下，旱季共检出7种抗生素，以四环素类抗生素为主，总浓度范围为1.96～2912.85 ng·L-1。因此，旱季总污染负荷高于雨季，这表明抗生素浓度存在季节性差异。空间分布上，采样点S7（污水混合区）在旱雨两季中抗生素检出浓度最高，其周边养殖废水与生活污水的持续输入使其成为污染关键点位。环境因子对抗生素分布的驱动作用具有季节性差异，污水汇入携带的抗生素污染物是主要污染来源。生态风险评估结果显示，旱季整体生态风险远高于雨季。甲氧苄啶（trimethoprim， TMP）、环丙沙星（ciprofloxacin， CIP）、恩诺沙星（enrofloxa...	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1PAQ82rKD8DkEcqzbzMtGR_L1TtaUMJnXTyJySr8m3X_9HqUhqQultUiGr6qdrxWaaH2rMVEKGyBSgCMihUSSnzlAxQthe8_1t5wazwo3Ic4Js14X20lC6grUluT-3rh5bn8RzEHjHDevi-rpCM4phgByXIU2ZNQ-zXTsBxeFX2tA==&uniplatform=NZKPT&language=CHS
6	一株贝氏不动杆菌的脱氮特性及废水处理研究	颜家静;廖钰婷;桂元;刘根侨;李仲玄		2026-03-17 13:33	现代化工	期刊	贝氏不动杆菌;异养硝化;脱氮特性;氨氮去除;废水处理;	从活性污泥中筛选出一株具备高效异养硝化-好氧反硝化能力的菌株，并深入研究其脱氮性能及实际应用潜力。最终筛选出一株高效异养硝化-好氧反硝化菌株NM3，鉴定为贝氏不动杆菌(Acinetobacter baylyi)。该菌株优先利用氨氮，降解过程无硝态氮累积。在丁二酸钠为碳源、C/N质量比=14、32℃、pH=7.82最优条件下，氨氮去除率达97.37%，对猪场、水产养殖废水氨氮去除率分别为77.14%、86.67%，具备良好废水处理应用潜力。	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1PAQ82rKD8DkEcqzbzMtGR_L1TtaUMJnXQ3eKlKS1iueW9I5zEzLuaC2yRhC7wb3P-Sj2vBdROsg61G0L9EFNzzqLKMfL5gxy2CDM5iOQkpkzkNVEoNGWk_TVta65L2h1tHSbeCLe2XeeECmZebOSjgOxhb4kq_JhalsEWuSmdD-g==&uniplatform=NZKPT&language=CHS
7	长江经济带农业面源污染的时空分异与经济驱动因素	高宇航;吴东立;赵洪亮;李晴晴		2026-03-17 07:25	长江流域资源与环境	期刊	农业面源污染;经济驱动;Kaya-LMDI模型;经济水平;	通过对长江经济带农业面源污染驱动机制的深入解析，为协调区域环境保护与农业发展提供重要参考，本研究利用分段式清单分析法，对新旧排污系数进行折算，并首次定义与计算了水产养殖污染单元的统一排污系数，通过对不同污染单元选取的跨分类数据衔接，在已有研究的基础上，进一步测度了1998年—2023年该地区的农业面源污染排放量，并基于环境效应分解理论与借助Kaya-LMDI模型构建理论分析框架，从排放强度效应、经济效率效应、经济结构效应、经济水平效应和经济人口效应解析各经济驱动因素污染的贡献程度，进而揭示其时序演变与空间分异特征。研究发现：样本期内，长江经济带农业面源污染总体呈下降趋势，2020—2021年降幅最大，至2023年累计减少334.76万吨，降幅达35.83%。从经济驱动因素的构成与时空影响上，经济水平效应始终为主要拉动效应，而抑制效应在2012年前以经济结构效应为主，之后转为经济效率效应主导；上游地区受排放强度效应影响最为显著，下游地区则以经济结构效应为主，中游地区各驱动因素的影响则相对均衡。	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1OCJMf6RFchxzOeLXs9rWPPV0Xo9f48uvsHvTnqhPk_5t65D_Te_vcKnS85TQ-lWYImdvVE3ErMPStA74S5j4LogjRrf16Sa9fkfCzUObe2YPSJyPqhZOkTactFFCKIQwC58tiWUnlak1KfnaT9yCgUyKQLH8ZUK07dkXKK7Hi1-Q==&uniplatform=NZKPT&language=CHS
8	不同饲粮模式对藏猪空肠消化酶活性、肠道形态及炎症因子mRNA表达的影响	段玖均;骆城增;高庆涛;王俊洪;朱彦宾		2026-03-16 13:00	中国畜牧杂志	期刊	饲粮模式;藏猪;肠道形态;消化吸收;血清指标;	本试验旨在探究不同饲粮模式对藏猪生长性能、空肠组织结构及屏障功能、消化酶活性、营养物质转运和炎性因子表达的影响，以期为藏猪高效健康养殖提供数据支撑。选择60头体重为（21.96 kg±1.5）kg的6月龄藏猪，随机分为3个处理组，每组20头。放牧组藏猪进行放牧饲喂；精养组藏猪在舍饲环境下饲喂常规玉米-豆粕饲粮；高纤维组藏猪在舍饲环境下饲喂添加了50%苜蓿的常规玉米-豆粕饲粮，饲喂期共42 d。试验结束后屠宰取样并称取胴体重，分析藏猪血液炎性因子及空肠组织形态和消化吸收功能。结果表明：1）精养组的胴体重（28.28 kg）极显著高于放牧组（24.99 kg）和高纤维组（25.63 kg）；与放牧组相比，精养组和高纤维组血清D-乳酸、干扰素-γ、白细胞介素-1β、白细胞介素-6、内毒素、肿瘤坏死因子-α、免疫球蛋白A、免疫球蛋白G和免疫球蛋白M浓度极显著降低；与精养组相比，高纤维组血清D-乳酸、干扰素-γ、白细胞介素-1β、免疫球蛋白A、免疫球蛋白G和免疫球蛋白M浓度进一步降低（P<0.01）。2）高纤维组空肠食糜中胰蛋白酶、糜蛋白酶和脂肪酶活性最高，其中脂肪酶活性有高于精养组和放牧...	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1OCJMf6RFchxzOeLXs9rWPPV0Xo9f48uvsQnDMFu1k0CSksF-HwmGJuVOoaivWH3-pHBryiQpgXtsVMbLFyYkDPYu7xTBQVvZUFbTCt9vMgSD90Q_jq4LRsAwzfT9825f2f_RNon4SNQhmkuNf8i3XNUpTzV98qynOdUZWypDGKAQ==&uniplatform=NZKPT&language=CHS
9	数字赋能视角下农业供应链金融模式创新与风险控制策略——以新希望六和为例	罗希;陈臻佶		2026-03-16	财会通讯	期刊	供应链金融;数字金融;模式创新;风险控制策略;案例分析;	随着数字经济的快速发展，数字供应链金融已具备成为农业农村金融发展新方向的条件。为探究数字赋能场景下渔业供应链融资模式的创新路径，并构建海产品及水产养殖企业的风险控制策略，文章基于贷款申请、贷款使用、贷款回收全流程业务与财务风险，选取农业龙头企业新希望六及其子公司普惠农牧融资担保公司为研究对象进行案例分析。研究表明，新希望六和优化供应链金融核心企业的职能分工，利用“线上大数据+线下走访”创新数字化风险控制策略，有效控制了供应链金融各参与主体的业务与财务风险，在目标客户选择、风控手段及风险定价方面较传统单一模式均表现出更大的优势。结论丰富了农业供应链金融细分领域的研究成果，为数字经济时代下我国农业企业有效利用供应链金融模式提供了新的思路与参考。	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1M18CdQHJgb6RBPBWk2ZjSMvVqsTrFH24iOJiCgwD5OeNi-bvRK26cvyjcl8AUqrUQho6m7aITiUjkXD2R96xZb2QiHUJwe3Rm2pWjw1dlnNYq9NB3LfnDvLtezad2egH2U8wm6B9Z6pt_anQ_7ut7MJaQB3ewYVgbHzwtBC0YL_w==&uniplatform=NZKPT&language=CHS
10	水生态产品价值转化新路径的实践与思考	郝晓伟;吴静;史黎翔;任子豪		2026-03-16	水利规划与设计	期刊	浙江建德;水生态产品;价值转化;文旅融合;	水生态产品是指由自然生态系统及其过程所提供的、可直接或间接满足人类需求的产品和服务。水生态产品价值转化不仅关系到生态文明建设的战略目标，也关乎地方经济社会发展的质量。近年来，建德市立足优质的水资源禀赋和独特的水文化基础，积极推动生态产品价值转化，形成了涵盖水产业、文旅融合、绿色能源和生态治理的多元发展模式。文章通过系统梳理建德在水生态产品价值实现中的探索与实践，总结其在品牌塑造、产业集聚、节庆驱动和制度创新等方面的经验，从打造水旅品牌、发展高附加值水制品、引入高端制造业等角度，提出了相应的优化路径与对策。研究旨在进一步推动建德市水生态产品价值转化，也为其他地区提供可借鉴的思路与经验。	https://kns.cnki.net/kcms2/article/abstract?v=mDcNmAOuO1M18CdQHJgb6RBPBWk2ZjSMvVqsTrFH24jPjFgqCQr8Lxy0jjSV4kY5z9TaQ8TL3AOeeEz9FsAFUfbb9198SGkYloEDqU7XbAH9yImG2cS9oC_qqDR-obf-XEhxzn1VSO_3xEx1IZpQw2gPg_e5LxBSLrLikZES7z8lAO1OG8ajDQ==&uniplatform=NZKPT&language=CHS
